OrderID,OrderDate,ShipDate,DeliveryDate,Category,SubCategory,Quantity,UnitPrice,Sales,Discount,Profit,Region,PaymentMode,ReviewText,Gender,Age
2125,2023-09-19,2023-09-23,2023-09-24,Clothing,Jeans,5.0,4163,20815,15,3233.07,West,Card,Bad,Other,23.0
2126,2023-10-23,2023-10-24,2023-10-25,Furniture,Bed,6.0,3336,20016,5,1778.2,South,Card,Bad,Male,47.0
2127,2023-04-22,2023-04-26,2023-04-28,Grocery,Vegetables,1.0,100,100,10,13.72,South,Card,Excellent,Other,52.0
2128,2023-11-30,2023-12-02,2023-12-03,Clothing,Jacket,4.0,4057,16228,0,1807.34,North,COD,Poor,Other,47.0
2129,2023-10-19,2023-10-21,2023-10-22,Furniture,Table,8.0,3965,31720,10,4078.73,South,COD,Excellent,Female,49.0
2130,2023-12-31,2024-01-04,2024-01-05,Electronics,Mobile,2.0,1602,3204,0,353.3,North,COD,Bad,Male,49.0
2131,2023-11-05,2023-11-09,2023-11-11,Electronics,Tablet,6.0,3635,21810,10,3525.52,North,COD,Excellent,Other,60.0
2132,2023-06-25,2023-06-28,2023-06-29,Clothing,Shirt,9.0,1068,9612,5,1244.51,East,UPI,Excellent,Male,26.0
2133,2023-11-26,2023-11-27,2023-11-29,Clothing,Shirt,5.0,4267,21335,15,1213.39,North,COD,Good,Male,21.0
2134,2023-05-01,2023-05-03,2023-05-04,Clothing,Shirt,2.0,3539,7078,5,920.32,West,Card,Average,Female,38.0
2135,2023-05-31,2023-06-04,2023-06-05,Electronics,Mobile,2.0,120,240,10,20.25,South,COD,Bad,Male,19.0
2136,2023-07-25,2023-07-26,2023-07-27,Clothing,Kurta,8.0,2314,18512,15,1792.44,West,COD,Bad,Female,40.0
2137,2023-01-15,2023-01-17,2023-01-19,Furniture,Sofa,3.0,3732,11196,0,1602.91,East,UPI,Excellent,Female,34.0
2138,2023-10-16,2023-10-18,2023-10-20,Grocery,Vegetables,8.0,1118,8944,10,1338.65,North,Card,Bad,Other,20.0
2139,2023-10-08,2023-10-09,2023-10-11,Electronics,Camera,5.0,3590,17950,10,2897.3,North,COD,Good,Male,21.0
2140,2023-04-10,2023-04-13,2023-04-14,Furniture,Bed,9.0,4697,42273,10,5374.16,West,UPI,Bad,Male,48.0
2141,2023-09-19,2023-09-21,2023-09-23,Electronics,Mobile,8.0,2358,18864,10,2823.79,North,Card,Good,Other,25.0
2142,2023-02-22,2023-02-24,2023-02-26,Grocery,Snacks,1.0,4233,4233,15,536.34,West,UPI,Average,Male,31.0
2143,2023-09-20,2023-09-24,2023-09-25,Grocery,Fruits,,3422,17110,10,1665.76,East,COD,Bad,Male,
2144,2023-08-26,2023-08-28,2023-08-29,Electronics,Tablet,4.0,3827,15308,10,780.11,North,Card,Poor,Female,64.0
2145,2023-06-18,2023-06-21,2023-06-22,Electronics,Camera,7.0,4286,30002,10,1929.9,South,COD,Excellent,Female,59.0
2146,2023-05-16,2023-05-18,2023-05-19,Grocery,Fruits,7.0,3112,21784,0,3599.28,North,COD,Excellent,Other,27.0
2147,2023-09-29,2023-10-03,2023-10-05,Clothing,Kurta,9.0,105,945,10,75.77,West,COD,Bad,Male,28.0
2148,2023-08-31,2023-09-03,2023-09-05,,Snacks,3.0,2117,6351,5,755.74,North,Card,Bad,Other,35.0
2149,,2023-10-26,2023-10-28,Clothing,Kurta,,4328,17312,5,1107.09,North,Card,Poor,Male,45.0
2150,2023-02-05,2023-02-08,2023-02-10,Clothing,Jeans,142.0,1934,1934,5,295.6,South,Card,Poor,Other,49.0
2151,,2023-02-24,2023-02-26,Grocery,Beverages,3.0,1534,4602,0,720.05,North,UPI,Bad,Male,28.0
2152,2023-10-09,2023-10-12,2023-10-13,Furniture,Bed,4.0,2903,11612,15,1018.8,South,COD,Poor,Other,21.0
2153,2023-07-14,2023-07-16,2023-07-17,Electronics,Tablet,5.0,318,1590,0,259.38,South,Card,Average,Female,34.0
2154,2023-10-03,2023-10-05,2023-10-06,Furniture,Table,6.0,4621,27726,15,1503.46,East,COD,Excellent,Male,62.0
2155,2023-03-24,2023-03-27,2023-03-28,Grocery,Vegetables,7.0,2639,18473,5,2251.4,North,UPI,Bad,Male,44.0
2156,2023-06-08,2023-06-09,2023-06-11,,Laptop,9.0,1635,14715,0,1650.21,South,COD,Excellent,Male,27.0
2157,2023-05-06,2023-05-09,2023-05-11,,Kurta,7.0,3720,26040,15,3177.99,South,COD,Poor,Other,
2158,2023-01-26,2023-01-29,2023-01-30,Grocery,Beverages,4.0,1332,5328,5,658.37,West,Card,Poor,Male,31.0
2159,2023-12-03,2023-12-04,2023-12-06,Grocery,Vegetables,6.0,3163,18978,0,3649.85,North,COD,Average,Other,50.0
2160,2023-12-08,2023-12-10,2023-12-12,Electronics,Laptop,6.0,3836,23016,10,4076.6,North,UPI,Average,Female,
2161,2023-12-19,2023-12-21,2023-12-23,Clothing,Kurta,1.0,334,334,10,47.02,East,Card,Average,Other,58.0
2162,2023-11-16,2023-11-17,2023-11-18,Clothing,Jacket,6.0,133,798,0,68.83,South,Card,Good,Female,48.0
2163,2023-09-08,2023-09-12,2023-09-13,,Jacket,6.0,1356,8136,15,501.29,South,Card,Bad,Male,58.0
2164,2023-01-16,2023-01-18,2023-01-20,Electronics,Camera,9.0,4031,36279,15,2543.31,South,UPI,Poor,Female,19.0
2165,2023-10-23,2023-10-26,2023-10-27,Furniture,Table,1.0,4146,4146,5,374.56,North,COD,Excellent,Other,38.0
2166,2023-01-31,2023-02-03,2023-02-04,Clothing,Jacket,1.0,3767,3767,10,660.68,North,COD,Poor,Other,33.0
2167,2023-08-28,2023-08-29,2023-08-31,Furniture,Sofa,8.0,4095,32760,5,5990.72,West,UPI,Good,Male,28.0
2168,2023-12-12,2023-12-15,2023-12-17,,Sofa,2.0,601,1202,10,102.06,West,UPI,Poor,Other,42.0
2169,2023-12-01,2023-12-04,2023-12-06,Furniture,Table,1.0,3288,3288,10,501.36,South,Card,Poor,Male,40.0
2170,2023-12-14,2023-12-16,2023-12-18,Furniture,Sofa,7.0,3909,90715,15,1407.49,East,COD,Bad,Male,36.0
2171,2023-04-24,2023-04-28,2023-04-30,Electronics,Laptop,142.0,3701,29608,5,1631.92,North,Card,Excellent,Female,43.0
2172,2023-10-10,2023-10-13,2023-10-14,Furniture,Chair,4.0,2428,9712,5,1095.75,West,COD,Excellent,Male,32.0
2173,2023-12-06,2023-12-07,2023-12-08,,Fruits,7.0,1147,8029,15,707.05,South,Card,Poor,Other,
2174,2023-01-29,2023-02-01,2023-02-02,Electronics,Camera,1.0,2458,2458,15,313.93,North,Card,Poor,Female,50.0
2175,2023-03-28,2023-03-31,2023-04-01,Electronics,Laptop,6.0,1051,6306,15,411.13,North,UPI,Good,Female,29.0
2176,2023-06-02,2023-06-06,2023-06-08,Clothing,Jacket,2.0,516,1032,10,169.6,East,UPI,Average,Female,28.0
2177,,2023-08-26,2023-08-28,Electronics,Tablet,6.0,952,5712,10,448.71,South,Card,Average,Male,64.0
2178,2023-02-26,2023-03-01,2023-03-02,Electronics,Laptop,5.0,2526,12630,5,1313.25,East,Card,Poor,Male,48.0
2179,2023-05-10,2023-05-12,2023-05-14,Furniture,Table,2.0,2585,5170,15,427.89,North,COD,Excellent,Male,19.0
2180,2023-06-22,2023-06-23,2023-06-24,Grocery,Beverages,3.0,1421,4263,15,259.35,East,UPI,Excellent,Other,47.0
2181,2023-02-11,2023-02-12,2023-02-13,Electronics,Tablet,7.0,2014,14098,5,1741.69,East,Card,Average,Other,55.0
2182,2023-09-28,2023-10-01,2023-10-03,Grocery,Fruits,,3299,23093,15,1818.09,West,COD,Average,Other,38.0
2183,2023-09-13,2023-09-16,2023-09-17,Grocery,Beverages,7.0,1878,13146,10,1326.14,West,Card,Bad,Other,25.0
2184,2023-04-18,2023-04-22,2023-04-24,,Camera,2.0,4777,9554,10,1270.34,North,Card,Average,Male,29.0
2185,2023-07-10,2023-07-12,2023-07-13,Grocery,Vegetables,5.0,2882,14410,0,2508.5,South,Card,Average,Female,62.0
2186,,2023-11-27,2023-11-29,,Fruits,9.0,1883,16947,5,1238.81,West,UPI,Poor,Other,25.0
2187,2023-04-02,2023-04-04,2023-04-05,,Camera,6.0,491,2946,0,515.71,West,UPI,Excellent,Male,54.0
2188,2023-05-19,2023-05-22,2023-05-23,Electronics,Mobile,,1635,4905,5,838.12,South,Card,Average,Male,63.0
2189,2023-03-18,2023-03-20,2023-03-22,Electronics,Camera,5.0,618,3090,15,391.93,South,COD,Poor,Other,36.0
2190,2023-06-26,2023-06-28,2023-06-29,Electronics,Tablet,3.0,4914,14742,15,1059.18,North,UPI,Average,Other,42.0
2191,2023-03-28,2023-03-31,2023-04-02,Electronics,Laptop,4.0,4440,17760,15,2500.67,South,COD,Good,Male,39.0
2192,2023-01-31,2023-02-01,2023-02-03,Clothing,Kurta,8.0,623,4984,5,294.38,North,Card,Average,Male,64.0
2193,2023-05-26,2023-05-27,2023-05-28,Grocery,Fruits,7.0,2292,16044,15,2240.31,East,COD,Average,Other,33.0
2194,2023-11-27,2023-11-29,2023-11-30,Furniture,Table,1.0,3266,3266,10,203.66,North,Card,Bad,Female,61.0
2195,2023-06-14,2023-06-17,2023-06-18,Clothing,Shirt,4.0,364,1456,5,192.72,East,COD,Average,Other,19.0
2196,2023-05-17,2023-05-19,2023-05-21,Electronics,Tablet,2.0,2494,4988,15,562.51,West,Card,Excellent,Female,58.0
2197,,2023-01-03,2023-01-05,Clothing,Kurta,,4666,37328,5,3821.52,East,COD,Bad,Male,23.0
2198,2023-04-01,2023-04-05,2023-04-07,Electronics,Mobile,8.0,3033,24264,5,4175.09,South,UPI,,Female,57.0
2199,2023-08-19,2023-08-21,2023-08-23,Clothing,Shirt,2.0,878,1756,15,104.62,South,Card,Excellent,Female,52.0
2200,2023-04-27,2023-04-29,2023-05-01,Clothing,Jeans,3.0,1700,5100,15,730.46,East,UPI,Excellent,Female,34.0
2201,2023-12-22,2023-12-26,2023-12-28,Furniture,Sofa,6.0,2309,13854,15,1119.65,South,UPI,Bad,Other,
2202,2023-10-05,2023-10-09,2023-10-11,Clothing,Jacket,1.0,2136,2136,10,194.92,South,Card,Excellent,Other,29.0
2203,2023-01-17,2023-01-20,2023-01-22,Grocery,Vegetables,3.0,4288,12864,0,1316.83,West,Card,Bad,Male,33.0
2204,2023-06-22,2023-06-26,2023-06-28,Electronics,Tablet,3.0,3641,10923,0,1731.67,South,COD,Average,Female,57.0
2205,2023-03-23,2023-03-24,2023-03-26,Furniture,Table,7.0,1098,7686,0,883.61,South,COD,Average,Male,62.0
2206,2023-11-05,2023-11-06,2023-11-08,Furniture,Bed,2.0,3183,6366,10,1071.32,West,Card,Average,Male,37.0
2207,2023-10-02,2023-10-06,2023-10-08,Furniture,Bed,2.0,2518,5036,15,538.66,West,Card,Average,Female,53.0
2208,2023-11-27,2023-11-29,2023-12-01,Grocery,Snacks,1.0,4259,4259,5,291.64,North,Card,Excellent,Other,32.0
2209,2023-06-28,2023-07-02,2023-07-03,Furniture,Bed,3.0,578,1734,0,248.7,South,Card,Good,Female,35.0
2210,2023-12-23,2023-12-24,2023-12-26,Electronics,Laptop,5.0,2103,10515,15,605.79,South,Card,Poor,Male,21.0
2211,2023-03-18,2023-03-20,2023-03-21,Electronics,Mobile,6.0,1979,11874,5,1995.14,West,COD,Average,Other,27.0
2212,2023-02-01,2023-02-05,2023-02-07,Clothing,Jeans,8.0,2472,19776,10,1124.47,South,Card,Excellent,Male,33.0
2213,2023-03-14,2023-03-16,2023-03-17,Furniture,Bed,2.0,2426,4852,15,574.61,North,UPI,Good,Male,23.0
2214,2023-11-16,2023-11-20,2023-11-22,Grocery,Vegetables,9.0,1667,15003,5,1751.64,South,Card,Bad,Male,61.0
2215,2023-11-12,2023-11-14,2023-11-16,Electronics,Mobile,5.0,3436,17180,5,1969.4,West,Card,Good,Female,48.0
2216,2023-09-13,2023-09-16,2023-09-18,Grocery,Vegetables,9.0,1238,11142,10,1421.81,East,UPI,Average,Other,41.0
2217,2023-09-13,2023-09-15,2023-09-17,Clothing,Shirt,8.0,135,1080,5,70.91,South,Card,Poor,Female,28.0
2218,2023-04-30,2023-05-01,2023-05-02,Electronics,Camera,8.0,1505,12040,15,1876.83,South,UPI,Good,Other,33.0
2219,2023-04-07,2023-04-09,2023-04-10,Furniture,Table,3.0,4814,14442,10,2440.57,South,Card,Bad,Male,38.0
2220,2023-01-30,2023-02-02,2023-02-04,Clothing,Jacket,4.0,689,2756,5,183.12,East,Card,Average,Other,61.0
2221,2023-12-19,2023-12-23,2023-12-24,Clothing,Shirt,9.0,1566,14094,15,1163.73,North,Card,Average,Male,
2222,2023-04-26,2023-04-30,2023-05-01,Electronics,Tablet,2.0,889,1778,5,210.49,South,UPI,Average,Female,26.0
2223,2023-06-22,2023-06-23,2023-06-24,Clothing,Jeans,8.0,574,4592,5,717.78,North,UPI,Bad,Other,37.0
2224,2023-08-07,2023-08-08,2023-08-09,Furniture,Table,9.0,3944,35496,15,2317.02,East,Card,Excellent,Female,34.0
2225,2023-08-04,2023-08-08,2023-08-09,Electronics,Tablet,9.0,933,8397,10,599.69,East,Card,Poor,Male,23.0
2226,2023-01-09,2023-01-10,2023-01-12,Furniture,Table,2.0,4291,8582,0,808.2,North,Card,Bad,Other,27.0
2227,2023-01-17,2023-01-21,2023-01-23,Electronics,Tablet,4.0,3517,14068,5,2539.35,East,COD,Average,Male,32.0
2228,2023-01-27,2023-01-28,2023-01-29,Electronics,Laptop,5.0,502,2510,10,283.49,West,UPI,Bad,Male,37.0
2229,2023-04-05,2023-04-06,2023-04-07,Grocery,Snacks,6.0,187,1122,5,175.67,East,COD,Average,Female,63.0
2230,2023-02-06,2023-02-08,2023-02-09,Electronics,Laptop,9.0,2711,24399,5,3663.4,East,Card,Good,Male,36.0
2231,2023-01-25,2023-01-28,2023-01-30,Clothing,Shirt,9.0,435,3915,5,263.39,North,COD,Good,Male,39.0
2232,2023-12-19,2023-12-23,2023-12-25,Grocery,Snacks,4.0,3839,15356,15,1437.88,East,COD,Excellent,Male,43.0
2233,2023-09-25,2023-09-27,2023-09-28,Electronics,Laptop,5.0,3196,15980,15,1495.63,East,UPI,Excellent,Other,53.0
2234,2023-08-08,2023-08-12,2023-08-14,Electronics,Mobile,1.0,871,871,15,73.92,West,COD,Excellent,Male,63.0
2235,2023-02-24,2023-02-28,2023-03-01,Grocery,Snacks,6.0,2401,14406,0,1341.01,North,COD,Bad,Male,39.0
2236,2023-08-21,2023-08-24,2023-08-26,Furniture,Table,7.0,3410,23870,10,2785.49,North,UPI,,Female,24.0
2237,2023-04-10,2023-04-12,2023-04-14,Electronics,Mobile,8.0,3510,28080,0,3574.51,South,UPI,Excellent,Female,59.0
2238,2023-08-02,2023-08-04,2023-08-05,Clothing,Shirt,3.0,1657,4971,15,494.62,East,Card,Excellent,Other,30.0
2239,,2023-09-20,2023-09-22,Clothing,Jeans,4.0,953,3812,15,514.84,North,COD,Bad,Female,39.0
2240,2023-02-20,2023-02-21,2023-02-23,Furniture,Chair,6.0,720,4320,15,544.02,East,UPI,,Other,27.0
2241,2023-12-23,2023-12-27,2023-12-29,Electronics,Laptop,1.0,534,534,0,50.1,West,COD,Good,Other,53.0
2242,2023-11-08,2023-11-11,2023-11-12,Electronics,Laptop,6.0,2779,16674,15,1457.22,South,Card,Poor,Other,50.0
2243,2023-03-13,2023-03-14,2023-03-15,Grocery,Fruits,3.0,3823,11469,15,1926.3,West,COD,Poor,Male,53.0
2244,2023-04-15,2023-04-16,2023-04-17,Grocery,Beverages,7.0,2721,19047,5,2952.86,North,COD,Average,Other,19.0
2245,2023-04-22,2023-04-25,2023-04-26,Clothing,Jeans,142.0,2570,12850,15,825.64,West,UPI,Excellent,Female,35.0
2246,2023-12-09,2023-12-13,2023-12-15,Clothing,Shirt,6.0,2907,17442,10,2203.85,East,COD,Bad,Female,30.0
2247,2023-02-17,2023-02-18,2023-02-20,Grocery,Snacks,1.0,4435,4435,15,554.68,East,Card,Good,Female,47.0
2248,2023-07-21,2023-07-25,2023-07-27,Furniture,Bed,8.0,1561,12488,5,1820.51,West,UPI,Average,Female,
2249,2023-01-22,2023-01-24,2023-01-26,Clothing,Jacket,1.0,1017,1017,10,157.88,North,COD,Good,Other,49.0
2250,2023-02-18,2023-02-21,2023-02-23,Electronics,Mobile,3.0,1995,5985,10,545.44,East,Card,Poor,Male,51.0
2251,2023-12-06,2023-12-08,2023-12-10,Electronics,Mobile,2.0,687,1374,10,231.12,South,UPI,Excellent,Other,29.0
2252,2023-02-21,2023-02-24,2023-02-25,Electronics,Camera,2.0,4707,9414,0,1821.91,North,Card,Poor,Female,48.0
2253,2023-10-27,2023-10-29,2023-10-31,Grocery,Vegetables,7.0,2123,14861,0,2812.01,West,UPI,Bad,Female,21.0
2254,2023-06-26,2023-06-29,2023-06-30,Electronics,Laptop,,1206,1206,5,192.77,West,Card,Excellent,Male,51.0
2255,2023-01-12,2023-01-13,2023-01-15,Clothing,Kurta,5.0,2535,12675,0,1203.49,West,Card,Good,Other,49.0
2256,2023-09-25,2023-09-29,2023-10-01,Electronics,Tablet,9.0,347,3123,10,298.57,South,COD,Good,Male,31.0
2257,2023-01-16,2023-01-18,2023-01-19,Clothing,Jacket,6.0,1533,9198,10,1515.9,West,UPI,Good,Other,33.0
2258,2023-03-08,2023-03-11,2023-03-13,,Jacket,9.0,2492,22428,5,3151.76,East,COD,Poor,Other,62.0
2259,2023-04-23,2023-04-24,2023-04-26,Grocery,Beverages,7.0,2644,18508,15,2048.37,East,Card,Poor,Female,37.0
2260,2023-02-02,2023-02-05,2023-02-07,Grocery,Beverages,4.0,1463,5852,5,606.13,West,Card,Poor,Male,22.0
2261,2023-05-31,2023-06-03,2023-06-04,Furniture,Table,3.0,3225,9675,15,540.82,West,COD,Poor,Other,22.0
2262,2023-01-05,2023-01-07,2023-01-08,Furniture,Sofa,6.0,2971,17826,5,3369.18,East,UPI,Bad,Male,61.0
2263,2023-10-16,2023-10-18,2023-10-20,Furniture,Chair,8.0,1877,15016,15,1897.04,East,UPI,Excellent,Female,
2264,2023-02-24,2023-02-28,2023-03-01,Clothing,Shirt,6.0,3517,21102,5,3155.26,South,COD,Average,Male,52.0
2265,2023-06-28,2023-06-29,2023-07-01,Grocery,Snacks,6.0,895,5370,5,333.22,South,UPI,Poor,Male,58.0
2266,2023-11-14,2023-11-16,2023-11-18,Electronics,Camera,9.0,3180,28620,0,1472.13,West,Card,Bad,Male,
2267,2023-03-28,2023-03-30,2023-03-31,Furniture,Table,1.0,1241,1241,5,151.15,West,COD,Poor,Other,21.0
2268,2023-12-23,2023-12-26,2023-12-28,Clothing,Jeans,7.0,3271,22897,15,1187.72,East,UPI,Poor,Other,57.0
2269,2023-01-14,2023-01-18,2023-01-19,Electronics,Laptop,2.0,1723,3446,0,599.03,West,Card,Average,Male,62.0
2270,2023-04-22,2023-04-24,2023-04-25,Furniture,Bed,8.0,163,1304,0,205.36,North,COD,Excellent,Male,46.0
2271,2023-05-13,2023-05-16,2023-05-17,Clothing,Jeans,5.0,2986,14930,10,930.93,South,UPI,Average,Male,32.0
2272,2023-12-17,2023-12-21,2023-12-23,Grocery,Beverages,8.0,1640,13120,10,1942.16,North,Card,Average,Male,64.0
2273,2023-03-12,2023-03-15,2023-03-16,Grocery,Fruits,6.0,1421,8526,15,782.46,North,Card,Average,Male,64.0
2274,2023-10-27,2023-10-30,2023-11-01,Furniture,Bed,7.0,2522,17654,5,3026.54,West,COD,Poor,Other,57.0
2275,2023-08-02,2023-08-06,2023-08-08,Electronics,Mobile,4.0,4023,16092,5,2136.83,North,UPI,Average,Male,22.0
2276,2023-09-07,2023-09-08,2023-09-10,Electronics,Mobile,8.0,651,5208,0,317.12,North,UPI,Good,Male,30.0
2277,2023-04-16,2023-04-19,2023-04-20,Electronics,Mobile,5.0,1482,7410,10,937.67,North,UPI,Excellent,Other,46.0
2278,2023-09-24,2023-09-27,2023-09-28,Electronics,Mobile,2.0,1659,3318,0,181.52,East,COD,Average,Other,19.0
2279,,2023-03-26,2023-03-28,Grocery,Beverages,4.0,2097,8388,15,846.15,North,UPI,Average,Male,43.0
2280,2023-05-23,2023-05-24,2023-05-26,Clothing,Shirt,9.0,2051,18459,15,815.9,North,UPI,Excellent,Other,38.0
2281,2023-09-12,2023-09-14,2023-09-15,Grocery,Beverages,7.0,4114,28798,5,2329.54,South,COD,Excellent,Female,
2282,2023-11-22,2023-11-25,2023-11-26,Electronics,Mobile,6.0,3554,21324,10,3689.73,East,COD,Excellent,Other,46.0
2283,2023-05-14,2023-05-16,2023-05-17,Clothing,Kurta,2.0,2127,4254,15,269.93,South,Card,Average,Male,50.0
2284,,2023-12-20,2023-12-21,Furniture,Table,3.0,2144,6432,0,1012.28,East,UPI,Poor,Other,37.0
2285,2023-09-05,2023-09-06,2023-09-08,Electronics,Tablet,1.0,4622,4622,15,591.91,North,Card,Good,Female,45.0
2286,2023-03-07,2023-03-09,2023-03-11,Clothing,Kurta,5.0,4316,21580,10,2088.16,South,UPI,Bad,Female,
2287,2023-06-06,2023-06-08,2023-06-10,,Laptop,8.0,1029,8232,0,840.91,West,Card,Excellent,Female,57.0
2288,2023-06-04,2023-06-05,2023-06-06,Electronics,Tablet,4.0,1932,7728,15,1156.01,West,Card,Average,Other,62.0
2289,2023-10-05,2023-10-06,2023-10-08,Furniture,Chair,8.0,4443,35544,0,4299.93,East,COD,Good,Other,
2290,2023-12-31,2024-01-03,2024-01-04,Grocery,Fruits,2.0,1764,3528,5,373.45,East,COD,Good,Other,
2291,2023-08-28,2023-08-29,2023-08-31,Clothing,Jacket,8.0,1306,10448,5,1363.85,East,Card,Average,Male,64.0
2292,2023-12-26,2023-12-30,2024-01-01,Clothing,Jeans,,4602,18408,5,1667.01,West,UPI,Good,Male,58.0
2293,2023-10-31,2023-11-03,2023-11-05,Electronics,Mobile,5.0,620,3100,0,300.14,East,COD,Excellent,Female,19.0
2294,2023-06-16,2023-06-17,2023-06-19,Furniture,Table,2.0,2890,5780,5,962.5,North,COD,Average,Male,40.0
2295,2023-11-20,2023-11-22,2023-11-24,Electronics,Camera,6.0,821,4926,0,383.1,South,COD,Poor,Male,57.0
2296,2023-09-09,2023-09-11,2023-09-13,Electronics,Tablet,7.0,2476,17332,0,2923.99,North,COD,Bad,Male,52.0
2297,2023-05-27,2023-05-28,2023-05-30,Electronics,Laptop,7.0,3822,26754,15,3701.38,South,COD,Bad,Female,25.0
2298,2023-05-02,2023-05-04,2023-05-05,Furniture,Sofa,5.0,1348,6740,0,891.76,East,COD,Poor,Female,36.0
2299,2023-08-04,2023-08-06,2023-08-07,,Beverages,,1792,8960,10,760.83,West,COD,Good,Female,
2300,2023-07-25,2023-07-29,2023-07-31,Clothing,Shirt,9.0,1759,15831,0,2707.54,East,UPI,Average,Other,38.0
2301,2023-12-31,2024-01-03,2024-01-05,Furniture,Bed,8.0,3220,25760,15,1246.79,North,UPI,Bad,Female,22.0
2302,2023-12-21,2023-12-22,2023-12-24,Grocery,Snacks,7.0,173,1211,10,154.33,South,Card,Bad,Male,58.0
2303,2023-07-31,2023-08-01,2023-08-02,Furniture,Bed,3.0,152,456,15,75.5,West,COD,Poor,Other,49.0
2304,2023-06-03,2023-06-04,2023-06-05,Electronics,Camera,7.0,107,749,15,49.83,South,UPI,Good,Other,63.0
2305,2023-12-26,2023-12-29,2023-12-30,Electronics,Laptop,2.0,2633,5266,10,615.66,South,COD,Excellent,Female,50.0
2306,2023-06-19,2023-06-21,2023-06-23,Grocery,Beverages,7.0,4627,32389,15,3715.49,West,Card,Poor,Male,50.0
2307,2023-03-02,2023-03-04,2023-03-06,Grocery,Vegetables,7.0,3331,23317,10,3368.31,East,COD,Bad,Other,41.0
2308,2023-10-24,2023-10-26,2023-10-28,Electronics,Mobile,2.0,2010,4020,5,451.87,West,Card,Bad,Male,59.0
2309,2023-02-26,2023-03-01,2023-03-03,Grocery,Snacks,9.0,268,2412,10,244.25,East,UPI,Good,Male,32.0
2310,2023-08-02,2023-08-05,2023-08-06,Grocery,Beverages,4.0,4274,17096,5,1015.83,North,UPI,Poor,Female,52.0
2311,2023-05-29,2023-05-30,2023-05-31,,Laptop,6.0,3413,20478,0,1156.19,East,UPI,,Other,
2312,2023-03-13,2023-03-15,2023-03-16,Electronics,Mobile,7.0,1887,13209,10,1541.57,East,UPI,Poor,Male,38.0
2313,2023-01-24,2023-01-25,2023-01-26,Electronics,Camera,2.0,976,1952,5,179.17,South,Card,Good,Female,18.0
2314,2023-12-31,2024-01-03,2024-01-04,Electronics,Laptop,4.0,3628,14512,0,2340.08,West,UPI,Good,Male,20.0
2315,2023-05-21,2023-05-22,2023-05-23,,Table,6.0,4983,29898,10,2118.45,East,Card,Excellent,Male,28.0
2316,2023-02-12,2023-02-16,2023-02-18,Furniture,Table,3.0,386,1158,15,135.65,South,Card,Good,Female,30.0
2317,2023-01-29,2023-01-31,2023-02-01,Electronics,Mobile,1.0,2984,2984,5,269.5,South,UPI,Poor,Female,57.0
2318,2023-07-25,2023-07-28,2023-07-29,Clothing,Jeans,1.0,3570,3570,15,476.44,North,COD,Poor,Male,35.0
2319,2023-12-28,2024-01-01,2024-01-02,Electronics,Camera,7.0,1985,13895,0,2466.68,West,UPI,Average,Female,29.0
2320,2023-11-03,2023-11-07,2023-11-09,Grocery,Beverages,142.0,3232,12928,15,658.2,North,Card,Average,Female,
2321,2023-01-21,2023-01-23,2023-01-24,Clothing,Jacket,8.0,3863,30904,15,5230.09,North,COD,Poor,Female,38.0
2322,2023-02-13,2023-02-15,2023-02-16,Grocery,Snacks,2.0,1369,2738,10,391.51,North,COD,Poor,Female,43.0
2323,2023-09-30,2023-10-01,2023-10-03,Electronics,Laptop,9.0,1922,17298,15,1022.24,South,Card,Good,Other,21.0
2324,2023-06-18,2023-06-19,2023-06-21,Electronics,Mobile,3.0,2290,6870,10,1079.0,North,COD,Good,Other,40.0
2325,2023-07-01,2023-07-02,2023-07-04,Grocery,Vegetables,5.0,440,2200,0,430.67,West,Card,Average,Female,27.0
2326,2023-10-20,2023-10-24,2023-10-26,Furniture,Sofa,6.0,3030,18180,0,3090.24,West,Card,Poor,Other,41.0
2327,2023-12-05,2023-12-09,2023-12-10,Grocery,Snacks,5.0,2308,11540,5,1378.01,North,COD,Excellent,Female,52.0
2328,2023-10-24,2023-10-27,2023-10-29,Grocery,Vegetables,9.0,3874,34866,15,5039.25,South,Card,Good,Other,42.0
2329,2023-12-06,2023-12-10,2023-12-11,Grocery,Vegetables,5.0,2387,11935,10,2141.81,East,UPI,Average,Other,49.0
2330,2023-04-28,2023-05-01,2023-05-02,Furniture,Bed,9.0,403,3627,15,465.45,West,COD,Good,Other,54.0
2331,2023-10-02,2023-10-05,2023-10-06,Clothing,Jeans,2.0,1969,3938,5,217.08,North,COD,Poor,Male,42.0
2332,,2023-08-25,2023-08-26,Grocery,Beverages,9.0,197,1773,5,299.51,West,Card,Poor,Other,57.0
2333,2023-12-28,2023-12-30,2023-12-31,Furniture,Bed,3.0,367,1101,15,54.73,South,Card,Average,Female,58.0
2334,2023-12-23,2023-12-25,2023-12-27,Furniture,Bed,2.0,4461,8922,10,1277.84,South,Card,Excellent,Female,19.0
2335,2023-04-13,2023-04-14,2023-04-16,Grocery,Vegetables,9.0,506,4554,10,635.4,North,UPI,Good,Male,32.0
2336,2023-07-14,2023-07-17,2023-07-19,Grocery,Fruits,7.0,1682,11774,5,585.67,East,UPI,,Male,29.0
2337,2023-01-15,2023-01-17,2023-01-19,Electronics,Laptop,9.0,3708,33372,0,6013.53,West,Card,Average,Male,55.0
